,Open,High,Low,Close,Adj Close,Volume,Dates,Hour
2339,32.459999084472656,32.470001220703125,31.04999923706055,32.460899353027344,32.460899353027344,52604705,2021-05-28,09:30:00
2340,32.470001220703125,35.25,32.34999847412109,35.150001525878906,35.150001525878906,9443304,2021-05-28,09:31:00
2341,35.148998260498054,36.72000122070313,32.36999893188477,32.459999084472656,32.459999084472656,7607353,2021-05-28,09:32:00
2342,32.459999084472656,34.59999847412109,32.310001373291016,33.99430084228516,33.99430084228516,6146917,2021-05-28,09:33:00
2343,33.970001220703125,36.05989837646485,33.22999954223633,35.0,35.0,5493512,2021-05-28,09:34:00
2344,35.0,36.63999938964844,34.34000015258789,36.36000061035156,36.36000061035156,5544110,2021-05-28,09:35:00
2345,36.33000183105469,36.61999893188477,34.709999084472656,35.36999893188477,35.36999893188477,4542237,2021-05-28,09:36:00
2346,35.41999816894531,36.0,34.0,35.14350128173828,35.14350128173828,5367661,2021-05-28,09:37:00
2347,35.036300659179695,35.72999954223633,34.700000762939446,35.060001373291016,35.060001373291016,2489045,2021-05-28,09:38:00
2348,35.45000076293945,35.5,35.080001831054695,35.260398864746094,35.260398864746094,4090957,2021-05-28,09:39:00
2349,35.285099029541016,35.43989944458008,33.5,33.529998779296875,33.529998779296875,3962393,2021-05-28,09:40:00
2350,33.52059936523437,34.65999984741211,33.080001831054695,33.59280014038086,33.59280014038086,3701977,2021-05-28,09:41:00
2351,33.59550094604492,33.639999389648445,31.399999618530273,31.53450012207031,31.53450012207031,6036911,2021-05-28,09:42:00
2352,31.53000068664551,32.470001220703125,30.399999618530273,31.0,31.0,5141949,2021-05-28,09:43:00
2353,31.0,32.77000045776367,30.51000022888184,32.59040069580078,32.59040069580078,3885866,2021-05-28,09:44:00
2354,32.59000015258789,33.330001831054695,31.79999923706055,32.27000045776367,32.27000045776367,4476057,2021-05-28,09:45:00
2355,32.259998321533196,33.380001068115234,32.150001525878906,33.02000045776367,33.02000045776367,2617055,2021-05-28,09:46:00
2356,33.04449844360352,33.36999893188477,32.59999847412109,33.25,33.25,2668413,2021-05-28,09:47:00
2357,33.245201110839844,33.740001678466804,32.665000915527344,32.889999389648445,32.889999389648445,3080028,2021-05-28,09:48:00
2358,32.887001037597656,33.299999237060554,32.650001525878906,32.799999237060554,32.799999237060554,2070325,2021-05-28,09:49:00
2359,32.799999237060554,34.465599060058594,32.75,34.09000015258789,34.09000015258789,3929814,2021-05-28,09:50:00
2360,34.094600677490234,34.5,33.799999237060554,34.139999389648445,34.139999389648445,2990897,2021-05-28,09:51:00
2361,34.139999389648445,34.580001831054695,33.200000762939446,33.404998779296875,33.404998779296875,3183242,2021-05-28,09:52:00
2362,33.41989898681641,33.84000015258789,33.0,33.34000015258789,33.34000015258789,2100245,2021-05-28,09:53:00
2363,33.349899291992195,33.939998626708984,33.209999084472656,33.55279922485352,33.55279922485352,1918795,2021-05-28,09:54:00
